ANO_FOLHA;MES_FOLHA;MATRICULA;UnidadeGestora;UNIDADE_GESTORA_CODIGO;REMUNERACAO_TOTAL;CARGO;LOTACAO
2017;1;000000000000107;P. M. DE VARZEA BRANCA;201219;3736.25;PROF C0IV / 40H;FUNDEB 60%
2017;1;000000000000107;P. M. DE SAO RAIMUNDO NONATO;201205;1658.65;GARI;SEC INFRA-EST GARI-EFETIVO
2017;1;000000000000108;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;3238.58;PROFESSOR;FUNDEB - 60%
2017;1;000000000000108;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1405.5;APOSENTADO;APOSENTADOS
2017;1;000000000000108;FUNDO PREVIDENCIARIO DE PEDRO II;301157;4019.07;APOSENTADOS;APOSENTADOS
2017;1;000000000000108;P. M. DE FRANCINOPOLIS;201084;381.78;AUX. SERVICOS GERAIS;SEC.MUN.SAUDE - CLT
2017;1;000000000000108;P. M. DE SIMOES;201209;1195.87;MERENDEIRA/ZELADORA - CLASSE A - NIVEL VI;FUNDEB 40%
2017;1;000000000000108;P. M. DE SAO MIGUEL DO TAPUIO;201203;1277.87;AGENTE DE ENDEMIAS;AGENTES DE ENDEMIAS
2017;1;000000000000108;P. M. DE SAO JULIAO;201198;1201;VIGIA;FUNDEB - 40%
2017;1;000000000000108;P. M. DE ITAINOPOLIS;201098;1216.8;AGENTE COMUNITARIO DE SAUDE;AGENTES COMUNITARIOS PAB EFETIVO
2017;1;000000000000108;P. M. DE JUREMA;201111;4313.22;PROF CLASSE C;FUNDEB 60%
2017;1;000000000000108;P. M. DE TAMBORIL;201213;1077.55;AUX. DE SERVICOS GERAIS;DEP EDUC ENS FUN-ADMINISTRACAO
2017;1;000000000000108;P. M. DE RIACHO FRIO;201170;1388.16;ASSESSOR DO PREFEITO;SECR MUN DE EDUCACAO-PROFESSORES 60%
2017;1;000000000000109;P. M. DE COLONIA DO GURGUEIA;201061;1722.72;VIGIA CLASSE D NIVEL III;UNIDADE ESCOLAR PROF.IDALIA DE BRITO 40%
2017;1;000000000000109;FUNDO PREVIDENCIARIO DE PEDRO II;301157;937;APOSENTADOS;APOSENTADOS
2017;1;000000000000109;P. M. DE SANTO INACIO DO PIAUI;201182;1202.32;AUX. DE SERV. GER.;SEC DE ESPORTE. LAZER. CULTURA E TURISMO
2017;1;000000000000109;P. M. DE VARZEA BRANCA;201219;937;GARI;SEC INFRAESTRUTURA - GARI/VIGIA
2017;1;000000000000109;P. M. DE FLORES DO PIAUI;201081;1249.33;AUXILIAR DE ENFERMAGEM;SAÈDE EFETIVOS
2017;1;000000000000109;P. M. DE CAJUEIRO DA PRAIA;201041;1296.02;GUARDA MUNICIPAL;FUNDEB 40 % - FUNC. ENSINO FUNDAMENTAL
2017;1;000000000000109;P. M. DE UNIAO;201216;1100.63;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000109;P. M. DE OEIRAS;201142;1615.69;Professor - B/III - 20h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000109;P. M. DE PADRE MARCOS;201144;1142.14;MOTORISTA;SME- DEPTOR. ADM FUNDEB 40% V
2017;1;000000000000109;P. M. DE JUREMA;201111;4313.22;PROF CLASSE C;FUNDEB 60%
2017;1;000000000000110;P. M. DE UNIAO;201216;3301.89;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000110;P. M. DE ITAINOPOLIS;201098;1171.25;ZELADORA A/7;SERVIÄOS GERAIS F. 14- 40% EFETIVO
2017;1;000000000000110;P. M. DE SAO RAIMUNDO NONATO;201205;1658.65;GARI;SEC INFRA-EST GARI-EFETIVO
2017;1;000000000000110;P. M. DE VARZEA BRANCA;201219;937;GARI;SEC INFRAESTRUTURA - GARI/VIGIA
2017;1;000000000000110;P. M. DE CAPITAO DE CAMPOS;201050;2411.68;PROF CLASSE B - NIVEL IV - 25HS;FUNDEB 60%
2017;1;000000000000110;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;1340;MOTORISTA;FUNDEB 40%
2017;1;000000000000110;P. M. DE CAMPINAS DO PIAUI;201043;2119.4;"PROF. ""CL B POS GRADUACAO""";FUNDEB 60% - EFETIVOS
2017;1;000000000000110;P. M. DE FLORES DO PIAUI;201081;1237;VIGIA;FUNDEB 40%
2017;1;000000000000110;P. M. DE PORTO ALEGRE DO PIAUI;201165;1405.5;AUX SERV GERAIS;SERVIDORES EFETIVOS - 40%
2017;1;000000000000111;P. M. DE COLONIA DO GURGUEIA;201061;1374.26;MERENDEIRA I;UNID ESC DOM AVELAR BRANDAO VILELA 40%
2017;1;000000000000111;P. M. DE SAO MIGUEL DO TAPUIO;201203;1455.13;PROFESSOR(A);PROFESSORES (ENSINO FUNDAMENTAL)
2017;1;000000000000111;P. M. DE CAJUEIRO DA PRAIA;201041;1108.62;MOTORISTA;FUNDEB 40 % - FUNC. ENSINO FUNDAMENTAL
2017;1;000000000000111;P. M. DE AGUA BRANCA;201003;2275;FISCAL DE VIGILANCIA EM SAUDE;08-SECRETARIA DE SAUDE-ANTERIOR 30/12/2007
2017;1;000000000000111;P. M. DE TAMBORIL;201213;1444.04;AUX. DE SERVICOS GERAIS;DEP EDUC ENS FUN-ADMINISTRACAO
2017;1;000000000000112;P. M. DE PEDRO LAURENTINO;201158;655.9;RECEPCIONISTA;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000112;P. M. DE BREJO DO PIAUI;201036;3793.02;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000112;P. M. DE SIMOES;201209;1084.69;MERENDEIRA/ZELADORA - CLASSE A - NIVEL IV;FUNDEB 40%
2017;1;000000000000112;P. M. DE JULIO BORGES;201110;1014.92;AUX. SERVICOS GERAIS;CARGO COMISSIONADO - PORTARIA.
2017;1;000000000000112;P. M. DE MURICI DOS PORTELAS;201135;1477.55;Merendeiro(a);EDUCACAO - FUNDEB 40% - EFETIVOS
2017;1;000000000000112;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;1124.4;VIGIA;ADMINISTRACAO
2017;1;000000000000112;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;4238.58;PROFESSOR SE;FUNDEB - 60%
2017;1;000000000000113;P. M. DE SAO MIGUEL DO TAPUIO;201203;1340.01;AGENTE DE ENDEMIAS;AGENTES DE ENDEMIAS
2017;1;000000000000113;P. M. DE BREJO DO PIAUI;201036;2045.93;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000113;P. M. DE LAGOA DO BARRO DO PIAUI;201114;2405.04;PROFESSOR(A) CLASSE AII;FUNDEB - MAGISTERIO
2017;1;000000000000113;P. M. DE SAO MIGUEL DO TAPUIO;201203;2910.26;PROFESSOR(A);PROFESSORES ( EDUCACAO INFANTIL )
2017;1;000000000000113;P. M. DE QUEIMADA NOVA;201167;1108.62;ZELADOR;SEDUC\FUNDEB 40%\ATIVOS EFETIVOS
2017;1;000000000000113;P. M. DE SANTA CRUZ DO PIAUI;201174;2464;ENFERMEIRO;UMS
2017;1;000000000000114;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;4316.19;APOSENTADO;APOSENTADOS
2017;1;000000000000114;P. M. DE SAO MIGUEL DO TAPUIO;201203;1246.8;AGENTE DE ENDEMIAS;AGENTES DE ENDEMIAS
2017;1;000000000000114;P. M. DE ANTONIO ALMEIDA;201012;968.07;MOTORISTA;FUNDEB 40%
2017;1;000000000000114;P. M. DE SIMOES;201209;1195.87;MERENDEIRA/ZELADORA - CLASSE A - NIVEL VI;FUNDEB 40%
2017;1;000000000000114;P. M. DE URUCUI;201217;1077.06;AUX. DE SERVIÄOS GERAIS;SECRETARIA DA FAZENDA
2017;1;000000000000114;P. M. DE LANDRI SALES;201118;1264.95;AUXILIAR DE SERVICOS GERAIS;SEC MUNICIPAL DE SAUDE
2017;1;000000000000114;P. M. DE CAMPINAS DO PIAUI;201043;2114.98;"PROF. ""CL B POS GRADUACAO""";FUNDEB 60% - EFETIVOS
2017;1;000000000000114;P. M. DE CAJUEIRO DA PRAIA;201041;1311.8;GUARDA MUNICIPAL;SEC. DE SAÈDE - EFETIVOS
2017;1;000000000000114;P. M. DE UNIAO;201216;3301.89;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000114;P. M. DE SAO FRANCISCO DO PIAUI;201186;1467.1;AGENTE COMUNITARIO DE SAUDE;ACS - AGENTES COMUNITARIOS DE SAUDE
2017;1;000000000000115;P. M. DE SAO RAIMUNDO NONATO;201205;1658.65;GARI;SEC INFRA-EST GARI-EFETIVO
2017;1;000000000000115;P. M. DE FLORES DO PIAUI;201081;937;AUXILIAR DE ENFERMAGEM;SAÈDE EFETIVOS
2017;1;000000000000115;CAMARA DE TERESINA;101215;4608.9;AUX OPERACIONAL ADM - C5;ESTATUTARIO II
2017;1;000000000000115;P. M. DE JUREMA;201111;1012;VIGIA;SEC MUN ADM E PLANEJAMENTO
2017;1;000000000000115;P. M. DE JULIO BORGES;201110;1030.7;SERVENTE;FUNDEB 40 %
2017;1;000000000000116;P. M. DE FRANCINOPOLIS;201084;1353.2;PROFESSOR(A);SEC.MUN.EDUCACAO-CLT - 60 %/FUNDEB
2017;1;000000000000116;P. M. DE AROAZES;201013;2244.58;PROF. CLASSE C NIVEL IV/40H;FUNDEB 60%
2017;1;000000000000116;P. M. DE BOM JESUS;201031;1179.29;APOIO ADM CLASSE A. NIVEL VII 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;000000000000116;P. M. DE PARNAGUA;201150;3673.09;PROFESSOR CLASSE C;SME - PROFESSOR - FUNDEB 60%
2017;1;000000000000117;P. M. DE BONFIM DO PIAUI;201033;1323.7;AGENTE DE SAUDE;SECRETARIA MUNICIPAL DE SAÇDE
2017;1;000000000000117;P. M. DE CANAVIEIRA;201048;2100;SECRETARIA;SEC EDUC E CULT SECRETARIA
2017;1;000000000000117;P. M. DE SAO MIGUEL DO TAPUIO;201203;1337.67;PROFESSOR(A);PROFESSORES (ENSINO FUNDAMENTAL)
2017;1;000000000000117;P. M. DE LAGOA DO BARRO DO PIAUI;201114;937;ZELADOR(A);FUNDEB - ADMINISTRATIVO
2017;1;000000000000117;P. M. DE DEMERVAL LOBAO;201072;1318.2;AGENTE COMUNITµRIO DE SAUDE;SEC. MUN. DE SAUDE/ACS (EFETIVO)
2017;1;000000000000117;P. M. DE BREJO DO PIAUI;201036;4344.73;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000117;P. M. DE MURICI DOS PORTELAS;201135;1030.7;Aux. Serviáos Gerais;EDUCACAO - FUNDEB 40% - EFETIVOS
2017;1;000000000000118;P. M. DE JOAO COSTA;201105;1026.32;AUX DE SERVIÄOS GERAIS;EDUCAÄ«O 40%
2017;1;000000000000118;P. M. DE COCAL DOS ALVES;201059;1227.99;PROFESSOR(A);EDUCAÄ«O 60% EFETIVOS FUNDAMENTAL I - ZONA URBANA
2017;1;000000000000118;P. M. DE FLORESTA DO PIAUI;201082;937;VIGIA;SETOR: EDUCACAO 40%
2017;1;000000000000118;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000118;P. M. DE SIMOES;201209;1893.38;AGENTE ADM CLASSE - C NIVEL VII;FUNDEB 40%
2017;1;000000000000118;P. M. DE RIACHO FRIO;201170;3523.79;ASSESSOR DO PREFEITO;SECR MUN DE EDUCACAO-PROFESSORES 60% FOL 02
2017;1;000000000000118;P. M. DE PEDRO LAURENTINO;201158;1486.54;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000118;P. M. DE SAO RAIMUNDO NONATO;201205;2337.98;GARI;SEC INFRA-EST GARI-EFETIVO
2017;1;000000000000119;P. M. DE FRANCINOPOLIS;201084;1155.47;AUX. SERVICOS GERAIS;SEC.MUN.SAUDE - CLT
2017;1;000000000000119;P. M. DE CANAVIEIRA;201048;2100;SEC. DE OBRAS;SEC MUN DESENVOLV URBANO
2017;1;000000000000119;P. M. DE FLORESTA DO PIAUI;201082;937;VIGIA;SETOR: EDUCACAO 40%
2017;1;000000000000100;P. M. DE SAO JOSE DO PIAUI;201197;1551.69;PROF. CLASSE M;ENSINO FUNDAMENTAL 60%
2017;1;000000000000100;P. M. DE SANTA CRUZ DO PIAUI;201174;1124.4;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000100;P. M. DE PATOS DO PIAUI;201153;2809.96;PROFESSOR;SEDUC/FUNDEB - PROFESSOR
2017;1;000000000000100;P. M. DE RIO GRANDE DO PIAUI;201173;937;AUX. SERV. GERAIS;FUNDEB 40%
2017;1;000000000000100;P. M. DE SANTA CRUZ DOS MILAGRES;201175;986.29;PROFESSOR CLASSE C;PROFESSOR CLASSE C
2017;1;000000000000101;P. M. DE BERTOLINIA;201027;937;VIGIA;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000101;P. M. DE BREJO DO PIAUI;201036;2045.93;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000101;P. M. DE AGUA BRANCA;201003;1500;CARGO COMISSIONADO - CC3;08-SECRETARIA DE SAUDE-ANTERIOR 30/12/2007
2017;1;000000000000101;P. M. DE CAMPO ALEGRE DO FIDALGO;201044;937;AUX SERV GERAIS;SEC. MUN. EDUCACAO VIGIAS ZELADORES 40%
2017;1;000000000000101;P. M. DE PADRE MARCOS;201144;983.85;VIGILANTE;SME- DEPTO ADM. FUNDEB 40% IV
2017;1;000000000000101;P. M. DE ITAINOPOLIS;201098;270;AGENTE COMUNITARIO DE SAUDE;AGENTES COMUNITARIOS PAB EFETIVO
2017;1;000000000000102;P. M. DE SAO GONCALO DO GURGUEIA;201187;1096.4;Zelador(a);SEC. DE EDUCACAO - FUNDEB 40%
2017;1;000000000000102;P. M. DE ITAINOPOLIS;201098;4116.63;ENFERMEIRO PSF;PSF EFETIVO
2017;1;000000000000102;P. M. DE RIBEIRO GONCALVES;201172;1218.23;ZELADOR;DEPTß DE SERV. URBANO E OBRAS PUBLICAS E EFETIVOS.
2017;1;000000000000102;P. M. DE IPIRANGA DO PIAUI;201096;2969.7;PROFESSOR(A) SEIV;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000102;P. M. DE RIACHO FRIO;201170;3523.79;ASSESSOR DO PREFEITO;SECR MUN DE EDUCACAO-PROFESSORES 60% FOL 02
2017;1;000000000000102;P. M. DE COCAL;201057;2036.6;Vigia;SECRETARIA MUNIC. DE ADM.PLANEJAMENTO E ORÄAMENTO
2017;1;000000000000102;P. M. DE PARNAGUA;201150;3520.08;PROFESSOR CLASSE B;SME - PROFESSOR - FUNDEB 60%
2017;1;000000000000103;P. M. DE FLORES DO PIAUI;201081;2000;SECRETARIA DE SAUDE;SAUDE COMISSIONADOS
2017;1;000000000000103;P. M. DE BREJO DO PIAUI;201036;1092.84;AUX DE SERVICOS GERAIS;ADMINISTRATIVO FUNDEB 40%
2017;1;000000000000103;P. M. DE VARZEA BRANCA;201219;2661.15;PROF A0IV/ 40H;FUNDEB 60%
2017;1;000000000000103;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;4237.7;PROFESSOR SE;FUNDEB - 60%
2017;1;000000000000103;P. M. DE BERTOLINIA;201027;1372.59;TECNICO DE ENFERMAGEM;SECRETARIA MUNICIPAL DE SAUDE PSF
2017;1;000000000000103;P. M. DE ITAINOPOLIS;201098;1030.7;ZELADORA;SERVIÄOS GERAIS F. 14- 40% EFETIVO
2017;1;000000000000103;P. M. DE MARCOS PARENTE;201124;1082.47;AUX. SERV. GERAIS;AUX. DE SERV. GERAIS
2017;1;000000000000104;P. M. DE MARCOS PARENTE;201124;1302.84;AG. COM. DE SAUDE;PACS
2017;1;000000000000104;P. M. DE PRATA DO PIAUI;201166;999.14;CONSELHEIRO TUTELAR;SECRETARIA MUN DE ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000104;P. M. DE FLORESTA DO PIAUI;201082;1087;DIGITADOR;SETOR: ADMINISTRACAO E RH
2017;1;000000000000104;P. M. DE PEDRO LAURENTINO;201158;937;CONSELHEIRO TUTELAR;SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL
2017;1;000000000000104;P. M. DE SAO JULIAO;201198;1002.66;AUXILIAR DE SERVIÄOS DIVERSOS;FUNDEB - 40%
2017;1;000000000000104;P. M. DE PAJEU DO PIAUI;201146;1236.84;AUX DE SERV GERAIS;SEC.MUNIC SAUDE
2017;1;000000000000104;P. M. DE PAES LANDIM;201145;937;AUX.SERV.GERAIS;GABINETE
2017;1;000000000000104;P. M. DE PARNAGUA;201150;3673.09;PROFESSOR CLASSE C;SME - PROFESSOR OUTROS RECURSO - FUNDEB 60%/SME/FP
2017;1;000000000000104;P. M. DE ELIZEU MARTINS;201078;2152.51;OPERADOR DE COMPUTADOR;SEC. MUNICIPAL DE ADMINISTRACA
2017;1;000000000000104;P. M. DE COLONIA DO GURGUEIA;201061;3791.83;PROF C NIVEL IV 40H;ESCOLA MUNICIPAL MILENA DE SOUSA LACERDA FUNDEB 60
2017;1;000000000000104;P. M. DE JULIO BORGES;201110;983.85;AUX. SERVICOS GERAIS;FUNDEB 40 %
2017;1;000000000000104;P. M. DE BERTOLINIA;201027;4502.9;ENFERMEIRA;SECRETARIA MUNICIPAL DE SAUDE PSF
2017;1;000000000000104;P. M. DE SANTA CRUZ DOS MILAGRES;201175;1311.6;AGENTE DE SAUDE;PACS
2017;1;000000000000104;P. M. DE BREJO DO PIAUI;201036;1781.57;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000104;P. M. DE SIMOES;201209;1720.6;AUX. ADM - CLASSE B- NIVEL IV;FUNDEB 40%
2017;1;000000000000104;P. M. DE ITAINOPOLIS;201098;626.2;CIR.DENTISTA;SB EFETIVOS
2017;1;000000000000104;P. M. DE BONFIM DO PIAUI;201033;1033.04;AUXILIARES;SEC EDUCACAO CULTURA DESPORTO E LAZER-FUNDEB 40%
2017;1;000000000000105;P. M. DE CARACOL;201052;3148.36;PROF CLASSE CII 40H;FUNDEB 60%
2017;1;000000000000105;P. M. DE MURICI DOS PORTELAS;201135;1123.91;Vigia;SEC. EDUCAÄ«O - FUNDEB 40% - ENSINO INFANTIL - EFE
2017;1;000000000000105;P. M. DE RIACHO FRIO;201170;1013.62;AUXILIAR DE SERVICOS GERIAS;SECR MUN DE EDUCACAO -DEMAIS SERVIDORES FUNDE
2017;1;000000000000135;P. M. DE FRANCINOPOLIS;201084;1353.2;PROFESSOR(A);SEC.MUN.EDUCACAO-CLT - 60 %/FUNDEB
2017;1;000000000000135;P. M. DE CAPITAO DE CAMPOS;201050;1998.44;PROF CLASSE A - NIVEL IV - 25HS;FUNDEB 60%
2017;1;000000000000135;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000135;P. M. DE LAGOA DO BARRO DO PIAUI;201114;1449.33;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DO TRABALHO E ASSIST“NCIA SOC
2017;1;000000000000135;P. M. DE SANTO INACIO DO PIAUI;201182;1216.8;AGENTE COMUNITARIO DE SAUDE;SEC. MUN DE ADM. E OBRAS
2017;1;000000000000136;P. M. DE ITAUEIRA;201099;1843.48;PROFESSOR NIVEL C - III;PROFESSOR ENSINO FUNDAMENTAL III
2017;1;000000000000136;P. M. DE PEDRO LAURENTINO;201158;1084.69;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE ADMINISTRACAO E FINANCAS
2017;1;000000000000136;P. M. DE FRANCINOPOLIS;201084;2320;CHEFE DE GABINETE;GABINETE DO PREFEITO
2017;1;000000000000137;P. M. DE LAGOA DO BARRO DO PIAUI;201114;1201.4;AGENTE COMUNITµRIO DE SAÈDE;SECRETARIA MUNICIPAL DE SAÈDE
2017;1;000000000000137;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000137;P. M. DE PARNAGUA;201150;1014.92;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000137;P. M. DE ILHA GRANDE;201094;1248.89;VIGIA;EDUCAÄAO FUNDEB 40 %
2017;1;000000000000137;P. M. DE SAO MIGUEL DO TAPUIO;201203;1337.67;PROFESSOR(A);PROFESSORES (ENSINO FUNDAMENTAL)
2017;1;000000000000137;P. M. DE CARACOL;201052;1015.07;VIGIA;FUNDEB 40%
2017;1;000000000000137;P. M. DE COLONIA DO GURGUEIA;201061;1528.14;MERENDEIRA CLASSE C NIVEL IV;ESCOLA DOCE VIDA 40%
2017;1;000000000000137;P. M. DE SANTA CRUZ DOS MILAGRES;201175;986.29;PROFESSOR CLASSE C;PROFESSOR CLASSE C
2017;1;000000000000138;P. M. DE BONFIM DO PIAUI;201033;3780;ENFERMEIRA(O);FUNDO MUNICIPAL DE SAúDE - PSF
2017;1;000000000000138;P. M. DE SANTO INACIO DO PIAUI;201182;999.14;GARI;SEC. MUN DE ADM. E OBRAS
2017;1;000000000000138;P. M. DE QUEIMADA NOVA;201167;1195;ENFERMEIRO;SECRETARIA DE SAÈDE\CONTRATADOS\N÷VEL SUPERIOR
2017;1;000000000000138;P. M. DE PADRE MARCOS;201144;2643.62;PROFESSOR SL 40H;SME- DEPTOR ENSINO FUNDEB 60% I
2017;1;000000000000138;P. M. DE PAVUSSU;201156;937;AUX. ADMINISTRATIVO;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000138;P. M. DE PATOS DO PIAUI;201153;2809.96;PROFESSOR;SEDUC/FUNDEB - PROFESSOR
2017;1;000000000000138;P. M. DE BOM JESUS;201031;3471.47;PROFESSOR(A) CLASSE C. NIVEL IV 40HS;SEC. EDUCAÄ«O - PROFESSORES I-60% FU
2017;1;000000000000138;P. M. DE JULIO BORGES;201110;1139.69;AUX. SERVICOS GERAIS;GERAL
2017;1;000000000000138;P. M. DE SIMOES;201209;1084.69;MERENDEIRA/ZELADORA - CLASSE A - NIVEL IV;FUNDEB 40%
2017;1;000000000000139;P. M. DE BREJO DO PIAUI;201036;1077.55;AUX DE SERVICOS GERAIS;ADMINISTRATIVO FUNDEB 40%
2017;1;000000000000139;CAMARA DE PICOS;101159;2409.59;ZELADOR(A);REPASSE PREFEITURA
2017;1;000000000000139;P. M. DE AROAZES;201013;2310.58;PROF. CLASSE C NIVEL IV/40H;FUNDEB 60%
2017;1;000000000000139;P. M. DE RIACHO FRIO;201170;3737.35;ASSESSOR DO PREFEITO;SECRETARIA MUN DE EDUCACAO FUNDEB 60% FOL 04
2017;1;000000000000140;P. M. DE BERTOLINIA;201027;1323.53;PROFESSOR D1;SECRETARIA MUNICIPAL DE EDUCACAO 60%
2017;1;000000000000140;P. M. DE PADRE MARCOS;201144;1321.81;PROFESSOR SL 20H;SME- DEPTOR ENSINO FUNDEB 60% I
2017;1;000000000000140;P. M. DE UNIAO;201216;1356.35;PROF CLASSE C NIVEL II;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000140;P. M. DE COCAL;201057;937;MERENDEIRA;SECRETARIA MUNIC. DE ADM.PLANEJAMENTO E ORÄAMENTO
2017;1;000000000000140;P. M. DE IPIRANGA DO PIAUI;201096;983.85;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000140;P. M. DE ELIZEU MARTINS;201078;908.11;ZELADOR(a);SEC EDUCACAO AUX SUPORTE TECNICO
2017;1;000000000000140;P. M. DE PAVUSSU;201156;999.14;ORIENTADOR SOCIAL;SERVIÄO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO
2017;1;000000000000141;P. M. DE VARZEA BRANCA;201219;973.2;ELETRICISTA;SEC INFRAESTRUTURA - ELETRICISTAS
2017;1;000000000000141;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;1436.73;AUXILIAR DE SERVIÄOS GERAIS;FUNDEB - 40%
2017;1;000000000000141;CAMARA DE TERESINA;101215;4246.6;AUX OPERACIONAL ADM - C3;ESTATUTARIO II
2017;1;000000000000141;P. M. DE ITAUEIRA;201099;1463.63;PROFESSOR NIVEL B - IV;PROFESSOR ENSINO FUNDAMENTAL I
2017;1;000000000000141;P. M. DE ELIZEU MARTINS;201078;965.11;VIGIA;SEC EDUCACAO AUX SUPORTE TECNICO
2017;1;000000000000142;P. M. DE SAO RAIMUNDO NONATO;201205;1658.65;GARI;SEC INFRA-EST GARI-EFETIVO
2017;1;000000000000142;P. M. DE JUREMA;201111;1679.53;MOTORISTA;FUNDO MUNICIPAL DE SAUDE - FMS
2017;1;000000000000142;P. M. DE PADRE MARCOS;201144;1321.81;PROFESSOR SL 20H;SME- DEPTOR ENSINO FUNDEB 60% I
2017;1;000000000000142;P. M. DE PARNAGUA;201150;3520.08;PROFESSOR CLASSE B;SME - PROFESSOR OUTROS RECURSO - FUNDEB 60%/SME/FP
2017;1;000000000000142;P. M. DE SANTO INACIO DO PIAUI;201182;937;GARI;SEC. MUN DE ADM. E OBRAS
2017;1;000000000000142;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;1340;MOTORISTA;FUNDEB 40%
2017;1;000000000000142;P. M. DE CARACOL;201052;1155.47;VIGIA;OUTROS RECURSOS
2017;1;000000000000142;P. M. DE SAO JOAO DO ARRAIAL;201193;4460.59;PROFESSOR CLASSE C;PROFESSORES EDUCAÄ«O BASICA - FUNDEB / SEMEC
2017;1;000000000000143;P. M. DE ILHA GRANDE;201094;1618.1;FISCAL VIGILANCIA SANITARIA;SAÈDE VIGILANCIA SANITµRIA EFETIVA
2017;1;000000000000143;P. M. DE BENEDITINOS;201026;1152;MOTORISTA;SECRETARIA MUNICIPAL DE EDUCACAO/ENSINO INFANTIL
2017;1;000000000000143;P. M. DE DEMERVAL LOBAO;201072;1702.07;MOTORISTA;SEC. MUN. DE SAUDE(EFETIVO)
2017;1;000000000000143;P. M. DE BARRA D ALCANTARA;201019;2455.99;PROFESSOR (A);SEC.MUN. DE EDUCAÄ«O - DEPT¯ DE ENSINO - FUNDEB 60
2017;1;000000000000143;P. M. DE RIACHO FRIO;201170;3823.79;ASSESSOR DO PREFEITO;SECR MUN DE EDUCACAO-PROFESSORES 60% FOL 06
2017;1;000000000000143;P. M. DE PARNAGUA;201150;2994.08;PROFESSOR CLASSE A;SME - PROFESSOR - FUNDEB 60%
2017;1;000000000000144;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;1374.27;AUXILIAR DE SERVIÄOS GERAIS;FUNDEB - 40%
2017;1;000000000000144;P. M. DE QUEIMADA NOVA;201167;937;MOTORISTA;SEC. DE TRANSP. SERV. PUBLICO\CONTRATADOS
2017;1;000000000000144;P. M. DE SANTA CRUZ DO PIAUI;201174;1188.4;PROFESSOR;FUNDEB 60%
2017;1;000000000000144;P. M. DE NOVO SANTO ANTONIO;201141;968.07;AUX. SERVICOS GERAIS;FUNDEB 40%
2017;1;000000000000144;P. M. DE IPIRANGA DO PIAUI;201096;1717.83;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE EDUCAÄ«O
